LSTM,2,64,adagrad,0.5,100,0.8134642357913173
LSTM,2,64,adagrad,0.5,150,0.8162692848796764
LSTM,2,64,adagrad,0.4,50,0.8022440396050752
LSTM,2,64,adagrad,0.4,75,0.8190743339680354
LSTM,2,64,adagrad,0.4,100,0.8162692847960794
LSTM,2,64,adagrad,0.4,150,0.8232819076005741
LSTM,2,64,adagrad,0.2,50,0.8190743339680354
LSTM,2,64,adagrad,0.2,75,0.8162692848796764
LSTM,2,64,adagrad,0.2,100,0.7854137450749209
LSTM,2,64,adagrad,0.2,150,0.8288920057772922
LSTM,2,64,adam,0.5,50,0.8148667603354969
LSTM,2,64,adam,0.5,75,0.8106591866193613
LSTM,2,64,adam,0.5,100,0.8120617112471379
LSTM,2,64,adam,0.5,150,0.8120617112471379
LSTM,2,64,adam,0.4,50,0.8106591867865554
LSTM,2,64,adam,0.4,75,0.8162692849632734
LSTM,2,64,adam,0.4,100,0.8134642357913173
LSTM,2,64,adam,0.4,150,0.8092566622423758
